-104.533846,24.12619483,DGO
35.09390602,48.3675718,DNK
37.74480856,48.06916713,DOK
-56.49926362,-33.35910845,DZO
-3.364284685,55.94855401,EDI
-64.53715144,18.44436186,EIS
-115.7864792,40.82760588,EKO
-116.5957244,31.79771398,ESE
-7.2708,62.0625,FAE
-96.82545613,46.91981788,FAR
-119.7200013,36.76981284,FAT
-111.6746562,35.13891168,FLG
-89.87784042,16.91497416,FRS
-96.7313831,43.5801935,FSD
-117.5368366,47.62547813,GEG
-75.87261309,23.56388291,GGT
-5.3467718,36.15127475,GIB
-85.52957321,42.8847776,GRR
-79.93648676,36.1053782,GSO
-111.3566847,47.48227073,GTF
37.47380325,36.94536334,GZT
75.08631557,15.35918334,HBX
100.3937513,6.936342319,HDY
117.304197,31.77985768,HFE
33.80716064,27.18042609,HRG
36.28220108,49.92153606,HRK
-86.77494306,34.64833446,HSV
3.973813343,7.360343973,IBA
-97.42873877,37.65292796,ICT
-77.91037566,34.26678407,ILM
4.494840388,8.435376519,ILR
-93.39800276,48.56599308,INL
-4.063591756,57.53950029,INV
-115.5719956,32.83395867,IPL
74.84230776,32.68104289,IXJ
78.09113949,9.837186279,IXM
73.05054919,26.26376235,JDH
80.05874389,23.18453287,JLR
37.06518961,-3.42444496,JRO
7.325253474,10.69461929,KAD
22.47833325,-5.900166562,KGA
-1.592575266,6.714606388,KMS
-71.48060254,-32.94839177,KNA
80.36753388,26.43883345,KNU
-156.0408895,19.73709914,KOA
-2.901378495,58.95442888,KOI
75.85049779,25.16341872,KTU
32.57567327,37.98399455,KYA
-84.59826819,38.03742732,LEX
-159.3490843,21.97812432,LIH
-92.22058813,34.72843004,LIT
-109.0826946,25.68850883,LMM
-101.46496,26.95539272,LOV
-99.4556604,27.54366572,LRD
-1.288060688,59.87668996,LSI
35.94424071,35.40731146,LTK
-0.376227267,51.88029526,LTN
15.495229,78.246717,LYR
-77.91839076,18.50115493,MBJ
95.9706536,21.70554907,MDL
-87.74212669,41.78834926,MDW
-80.6833846,-0.949557002,MEC
-86.39030746,32.30458799,MGM
-71.43752391,42.92791399,MHT
13.08513902,11.85347132,DNMA
23.5721092,-6.124845414,MJM
-101.2913855,48.25560492,MOT
-114.0836949,46.91876048,MSO
-115.247874,32.62856433,MXL
8.712959535,45.62744051,MXP
167.9433941,-29.03515926,NLK
11.07741797,49.49450522,NUE
30.67683083,46.44062688,ODS
153.5128763,-28.16651685,OOL
-0.606796964,35.62027473,ORN
85.09090213,25.59444343,PAT
-58.06853468,-32.36145453,PDU
32.48323221,34.71340128,PFO
104.6991283,-2.89999345,PLM
29.45334036,-23.85898627,PTG
-68.36323511,18.56303903,PUJ
-100.1873594,20.62246607,QRO
70.77995483,22.3092817,RAJ
-77.33311964,37.50828998,RIC
88.61380457,24.44480686,RJH
-77.66524451,43.12755198,ROC
150.478897,-23.378599,ROK
39.80351444,47.25511195,ROV
46.03502325,51.56064565,RTW
-87.92723651,15.45586305,SAP
-119.8366016,34.4257313,SBA
-148.457855,70.19751,SCC
-50.694199,67.018097,SFJ
-93.3826379,37.24214449,SGF
-93.82852222,32.45457989,SHV
33.99605292,45.0202174,SIP
-135.365692,57.05349,SIT
-109.7178584,23.16265745,SJD
-123.0078715,44.91051385,SLE
-100.9322605,25.54799764,SLW
-8.922428856,52.69345371,SNN
167.2208949,-15.50553874,SON
110.3785563,-6.97873485,SRG
74.78262437,33.98309094,SXR
-92.370003,14.79112813,TAP
19.24668686,42.36793352,TGD
-84.3449954,30.39555762,TLH
7.644162304,45.19166007,TRN
112.6258915,37.75451178,TYN
-45.41640089,61.16259683,UAK
101.0002093,12.68529309,UTP
25.84676772,-18.0990156,VFA
80.797308,16.52864278,VGA
82.85387419,25.44990773,VNS
-81.43671039,23.03954223,VRA
-92.81906758,17.99306601,VSA
-99.9458959,49.90472794,YBR
-113.4788391,53.67491566,YED
-68.53672924,63.75115235,YFB
-79.9264231,43.16336053,YHM
-111.22384,56.65631714,YMM
121.3720474,37.40770447,YNT
-117.4436632,56.23192404,YPE
-64.68866968,46.11620596,YQM
-60.04693721,46.16734059,YQY
-94.97080232,74.7181861,YRB
-111.9610599,60.01987496,YSM
-97.860733,55.797482,YTH
-81.372047,48.566158,YTS
-86.25,66.533302,YUT
-68.433342,58.101959,YVP
-66.873009,52.926071,YWK
-113.5229737,53.57094366,YXD
-120.736439,56.246035,YXJ
-79.42491,46.358711,YYB
7.687267643,11.13529586,ZAR
21.62819719,41.95645461,SKP
86.97454678,23.63121791,VE23
77.35078888,28.70779686,VIDX
125.8908251,39.41196597,
19.40321487,51.72720705,EPLL
76.87826401,43.35541908,BXJ
130.4562047,46.84301502,JMU
129.5801515,44.53429363,MDG
33.29035276,69.01687118,ULMM
43.145802,36.308601,OSB
39.63539963,47.27742092,
39.79722153,47.11585773,
25.37283747,64.92879924,OUL
-0.701793449,44.83211087,BOD
6.95431612,43.54609799,CEQ
0.158653528,49.361661,DOL
3.105964998,50.57164239,LIL
1.373509186,43.63046257,TLS
130.4441895,33.58481643,FUK
132.4193727,34.37138156,HIW
136.9196284,35.25405321,NKM
140.9302474,38.13820756,SDJ
29.89134895,69.72383181,KKN
-56.12017748,-15.65114702,CGB
-48.54481221,-27.66462769,FLN
-48.80164982,-26.22429414,JOI
-34.94889259,-7.146174624,JPA
-35.24884102,-5.899120545,NAT
-8.671272407,41.23687089,OPO
-44.23623447,-2.58350921,SLZ
-46.30527049,-23.92375904,SSZ
-42.82124023,-5.063462992,THE
-47.14107919,-23.00962391,VCP
-40.28853688,-20.25741628,VIX
-0.55723044,38.2866409,ALC
-2.371601441,36.84776727,LEI
-0.473474931,39.49145979,VLC
20.3351523,67.82560661,KRN
16.23394077,58.5833805,NRK
107.5756119,-6.900424084,BDO
-60.78007872,-32.91622697,ROS
-35.79249512,-9.514941185,MCZ
34.39011893,27.98040442,SSH
34.7758379,29.59449906,TCP
77.96090918,27.15772773,AGR
73.22628895,22.336164,BDQ
47.15658352,34.34641677,KSH
20.2680398,32.08727746,BEN
50.14772457,26.27036809,DHA
-57.98408212,-31.43738834,STY
63.30735442,45.96357394,BAIK
-80.63696809,28.51637048,KSC
-52.76842969,5.239410013,CSG
-70.00762286,12.50346436,AUA
43.14971279,11.55210182,JIB
-70.1786354,-20.54784009,IQQ
29.30959914,40.90430036,SAW
162.9570412,5.352009857,KSA
179.195442,-8.524854151,FUN
79.05379764,21.08993176,NAG
98.30603849,8.10768476,HKT
177.4511512,-17.75291295,NAN
-102.3140937,21.70133903,AGU
8.123145354,44.04587736,ALL
35.98970716,31.72266216,AMM
-70.33573014,-18.34920616,ARI
-13.05117043,20.49827061,ATR
-74.77655598,10.8866776,BAQ
-71.16143009,-41.1459977,BRC
-5.068942223,7.736104956,BYK
-88.3082064,17.53606866,BZE
-97.50226787,27.77445607,CRP
-68.95687881,12.18483461,CUR
-71.94366415,-13.5382187,CUZ
39.2074715,-6.866720043,DAR
-83.00396814,42.40909384,DET
125.5248542,-8.549311574,DIL
37.90025313,55.41415282,DME
170.200027,-45.923431,DUD
45.28178642,-12.80494744,DZA
-106.3957147,31.79908603,ELP
44.40006305,40.15236795,EVN
-97.35513486,32.8207529,FTW
-71.14613374,21.44212374,GDT
-94.85540139,29.26712392,GLS
29.2400535,-1.65831795,GOM
13.37243094,9.330688677,GOU
144.8058504,13.49264624,GUM
-87.40835962,41.617793,GYY
43.27456122,-11.53663938,HAH
147.5059962,-42.83760837,HBA
160.0458551,-9.427575664,HIR
30.44513052,50.41280817,IEV
104.3558597,52.27288939,IKT
-86.27340037,39.73020437,IND
166.9161397,-0.545037227,INU
-109.4300644,-27.15877384,IPC
-65.09376655,-24.38610108,JUJ
115.9119799,28.86248912,KHN
102.7421176,24.99999611,KMG
-1.659831067,53.86908195,LBA
9.410223378,0.45713923,LBV
1.250932056,6.166873627,LFW
23.94612696,49.81785061,LWO
171.2819194,7.068118486,MAJ
113.5745129,22.15765725,MFM
45.30363742,2.016353112,MGQ
32.57419152,-25.92427671,MPM
57.67698601,-20.43175678,MRU
14.28284443,40.87807288,NAP
-17.03343987,20.92905231,NDB
121.4618194,29.82082319,NGB
-15.95192593,18.09792317,NKC
166.2172321,-22.01363862,NOU
-122.2132613,37.7123037,OAK
-117.5923277,34.0601911,ONT
-8.490142,51.84854054,ORK
100.2854559,-0.786045714,PDG
-25.69698822,37.74333165,PDL
71.51881499,33.99140279,PEW
-4.610971639,55.50889181,PIK
-55.70607937,-22.55178656,PMG
175.6212833,-40.32331789,PMR
158.2033045,6.981306765,PNI
-149.6097579,-17.55945777,PPT
10.40013437,43.69832242,PSA
37.21606576,19.57606365,PZU
-23.48620199,14.94498894,RAI
-8.024605359,31.60229466,RAK
-159.7981563,-21.20098217,RAR
103.8157805,13.40879697,REP
-67.75302685,-53.78147461,RGA
-69.30647118,-51.61169809,RGL
-119.7752833,39.5058499,RNO
134.5329535,7.364495536,ROR
-22.94405741,16.73479327,SID
18.33661855,43.82588722,SJJ
-62.7142125,17.31112584,SKB
-65.47847604,-24.84437427,SLA
145.7236947,15.12151672,SPN
-65.29286314,-19.01391579,SRE
-63.11227609,18.04224402,SXM
44.13478273,13.685497,TAI
120.3806859,36.26775781,TAO
151.842046,7.457617803,TKK
-5.912880877,35.72576564,TNG
173.1459908,1.380668698,TRW
71.46094414,51.02693529,TSE
117.3527232,39.12946099,TSN
146.7706789,-19.25618144,TSV
-65.10812462,-26.83573101,TUC
10.21769924,36.84744822,TUN
-110.9377132,32.12035234,TUS
106.762874,47.8525261,ULN
87.46712985,43.89833822,URC
168.3196227,-17.70169907,VLI
143.6691023,-3.580226894,WWK
4.191119826,48.78039461,XCR
118.1269688,24.53719257,XMN
138.0864303,9.497917334,YAP
-104.5600952,19.14808603,ZLO
-52.36380686,4.821267143,CAY
104.1973593,52.36164767,UIII
114.6922666,38.27814091,SJW
50.04983949,40.46274688,GYD
33.32220133,35.10634481,LAK
-42.07925175,-22.92563171,CFB
25.04553537,60.24937785,HEM
6.216421217,49.63430409,LUX
12.3410673,45.50484776,VCE
128.6629887,38.05878242,YNY
-69.93947393,-4.250324695,TBT
-60.69222063,2.841195341,BVB
-15.38992452,27.93688997,LPA
-72.05385691,-50.28390087,ING
16.92160556,58.78510413,NYO
98.67619257,3.5665918,MES
18.52412363,4.398851537,BGF
120.4320974,30.23518628,HGH
-157.3497779,1.986161198,CXI
23.38318857,55.90376945,SQQ
-169.9261298,-19.07671294,IUE
-54.83939953,-25.45685707,AGT
-71.56793354,-16.34455207,AQP
132.1398417,43.37764925,VVO
21.03026901,42.58503312,PRN
4.450922774,51.18912851,ANR
-110.3671979,24.07609035,LAP
126.236983,45.62060117,HRB
76.91890256,8.476509939,TRV
27.1492976,38.29123476,ADB
118.8661021,31.73532493,NKG
-78.70393431,26.54824675,FPO
13.14425898,32.66916955,TIP
-54.57557191,48.94659801,YQX
51.55854879,25.26824613,DOH
-106.6166852,35.0491578,ABQ
-61.79236767,17.14035994,ANU
-171.9973222,-13.83250133,APW
31.01624904,27.05081584,ATZ
50.62600288,26.26969715,BAH
-72.68539474,41.93031601,BDL
-59.4874189,13.0796611,BGI
-16.65231327,13.34386048,BJL
29.32098402,-3.322044349,BJM
34.97194418,-15.68138448,BLZ
122.2338505,-17.95257613,BME
56.36888646,27.21032585,BND
47.66837666,30.55279902,BSR
-106.4358466,31.63575662,CJS
79.88525734,7.178077105,CMB
145.7535848,-16.87674216,CNS
98.96811812,18.76884739,CNX
-104.7008803,38.79742488,COS
-90.50362837,19.8142248,CPE
113.2140542,28.18992186,CSX
-84.65616992,39.0554189,CVG
108.2027063,16.05314415,DAD
-96.84986377,32.84442537,DAL
36.51289547,33.41143667,DAM
-82.43175834,8.391261061,DAV
41.85775672,9.612677848,DIR
115.162323,-8.744757316,DPS
-93.64846126,41.53279042,DSM
32.44275731,0.044940949,EBB
25.33027149,0.492225137,FKI
119.6680438,25.93182331,FOC
91.58822906,26.10524759,GAU
18.46844222,54.38070254,GDN
-61.78585299,12.00726831,GND
43.78963371,56.21855259,GOJ
-110.9216513,27.9694554,GYM
111.8146818,40.85406009,HET
-111.9898969,46.61020435,HLN
-111.0519017,29.09007725,HMO
-77.44779258,38.95277404,IAD
-155.0396297,19.71479769,ITO
-90.07509863,32.31006003,JAN
-81.68357673,30.49135273,JAX
110.3418371,1.487207938,KCH
30.13487682,-1.963654437,KGL
19.80097728,50.07226306,KRK
50.14726552,53.50838482,KUF
110.0468935,25.21760553,KWL
120.5338762,18.18241809,LAO
-73.87198582,40.77455394,LGA
-0.162961639,51.15575675,LGW
14.45481263,46.23054456,LJU
80.88417197,26.76393287,LKO
-57.89538206,-34.96554416,LPG
-97.53082171,25.77084126,MAM
-2.273371591,53.36248961,MAN
-94.71591486,39.29789583,MCI
58.29048048,23.58857042,MCT
10.75336819,35.76071044,MIR
5.221379177,43.44106,MRS
-99.56800819,27.44968965,NLD
108.1680123,22.61203705,NNG
-96.72179594,17.00055926,OAX
-156.4374296,20.89328852,OGG
-97.59611775,35.39527749,OKC
-76.20442317,36.89823947,ORF
-80.09018934,26.68844167,PBI
-55.19991139,5.455999678,PBM
56.01956028,57.91977112,PEE
100.2657864,5.292656278,PEN
6.949897427,5.007003477,PHC
118.6317978,-20.3781273,PHE
-100.292642,44.38015347,PIR
-80.25612906,40.49605189,PIT
-170.7133071,-14.32906419,PPG
-1.733731704,52.45290855,BHX
-10.35308519,6.241834566,ROB
81.74037759,21.18598686,RPR
-89.05720357,13.44474812,SAL
-117.197511,32.73226456,SAN
-98.47197,29.52662034,SAT
-81.20996478,32.13564155,SAV
-75.83988776,19.97242887,SCU
-100.9364778,22.25571305,SLP
-121.5878949,38.69272389,SMF
-70.69417832,19.46592192,STI
60.80580334,56.73224561,SVX
-76.113079,43.13178449,SYR
46.24471337,38.13111077,TBZ
-103.3987878,25.56321644,TRC
-95.88988227,36.19012757,TUL
-83.98993783,35.8057448,TYS
55.88407734,54.56513236,UFA
-60.94997377,13.73652381,UVF
17.4632259,-22.48695312,WDH
-84.500609,46.48541751,YAM
-120.1855956,55.73941171,YDQ
-113.5844926,53.30720016,YEG
-63.51496525,44.88654545,YHZ
-120.4417348,50.70519552,YKA
-80.79577478,46.62275082,YSB
-65.89055737,45.3292306,YSJ
-122.6740147,53.88424858,YXS
-123.4306245,48.64052948,YYJ
122.0624323,6.919757748,ZAM
103.6154154,36.50788425,ZGC
-73.80935188,42.74566198,ALB
-87.90210563,42.94791987,MKE
114.2469474,30.60171412,ZHHH
109.4082395,18.30909599,SYX
90.90056102,29.29369361,LXA
79.87230052,37.04003635,HTN
13.76496714,51.12509124,DRS
-6.597753628,34.29866736,NNA
6.264910854,46.19572833,QNJ
-110.9727213,31.22553717,NOG
7.627841967,48.54469617,SXB
7.122359755,50.87825966,CGN
128.9488014,35.17028406,PUS
126.4916294,33.52471732,CJU
5.62981033,58.88215648,SVG
10.91680952,63.47202938,TRD
-57.66360789,-19.01416629,CMG
-16.77563745,32.69336428,FNC
-54.48859227,-25.59768322,IGU
-63.8984625,-8.714424829,PVH
-2.906090117,43.30508298,BIO
2.729976602,39.56577586,PMI
-16.34631757,28.48757703,TFN
12.29382691,57.68574935,GOT
22.12302712,65.54903625,LLA
54.64632932,24.42722715,AUH
6.621946652,36.28344094,CZL
32.82443725,23.96827654,ASW
25.82944098,66.55955642,RVN
-58.25411919,6.498552908,GEO
76.39051985,10.15511876,COK
35.22369307,0.405071476,EDL
126.450876,37.44920886,ICN
-107.4698638,24.76680404,CUL
73.10079365,33.60744575,ISB
4.484640324,50.89729496,BRU
7.27025994,9.004376598,ABV
-124.1070655,40.97192454,ACV
-97.66683676,30.20210819,AUS
30.80255264,36.91532331,AYT
-6.216169437,54.66155755,BFS
9.698917694,45.66549806,BGY
116.0510879,5.922894455,BKI
77.70955799,13.20061081,BLR
149.1907605,-35.30718559,CBR
-82.88403064,39.99811819,CMH
-7.58145599,33.37472748,CMN
6.764944466,51.27818204,DUS
32.99301008,40.11512783,ESB
175.3362214,-37.86584115,HLZ
78.42953613,17.23598315,HYD
-73.78632686,40.64595956,JFK
30.89516216,50.34090234,KBP
32.5501533,15.59222265,KRT
-89.34578479,43.13630824,MSN
28.03419333,53.88937924,MSQ
13.10553099,38.18633511,PMO
-71.43578414,41.72600198,PVD
-81.75512314,26.52792881,RSW
123.4879744,41.63478913,SHE
55.52050719,25.3211964,SHJ
-121.929429,37.36949059,SJC
-117.8614892,33.67948573,SNA
9.19395109,48.69010514,STR
-84.1386092,9.958278519,SYQ
113.8158528,22.64650771,SZX
-85.74170276,38.18602072,SDF
6.107945774,46.23100951,GVA
5.075944318,45.72101868,LYS
135.2444598,34.43479416,KIX
-9.130694409,38.77076234,LIS
-43.96358152,-19.63278212,CNF
17.94561754,59.35559021,BMA
112.7770346,-7.383578985,SUB
-57.58161509,-37.93321612,MDQ
-81.35767062,19.29591074,GCM
113.8418313,34.52630272,CGO
121.5389138,38.96157023,DLC
25.17405582,35.33690241,HER
44.96461461,41.66944202,TBS
-9.354582403,38.72353532,XXC
120.3451563,22.57170611,KHH
5.20022616,12.91748242,SKO
-78.48999255,-0.145552409,UIO
67.15212836,24.89852437,KHI
28.93604876,46.93416199,KIV
-77.10756569,-12.02371615,LIM
-89.31214212,48.37188115,YQT
25.28071645,54.64305493,VNO
108.7558113,34.44293911,XIY
-100.2383942,25.85987377,NTR
-175.135635,-21.24861,TBU
51.87639168,32.74608053,IFN
31.1014,-17.9228,HRE
47.97148256,29.23968006,KWI
-75.66489339,45.32013482,YOW
69.21007363,34.56339789,KBL
-3.932219292,5.254398445,ABJ
-99.75450856,16.76196735,ACA
-0.171402856,5.606981524,ACC
38.79319044,8.981730276,ADD
45.030602,12.8278,ADE
138.5321015,-34.94058603,ADL
77.01204588,43.34649431,ALA
3.212073535,36.69972067,ALG
37.22734141,36.18462373,ALP
72.62090009,23.07074546,AMD
-70.44099085,-23.44895452,ANF
58.36396592,37.98485344,ASB
38.90635401,15.29361597,ASM
-57.51390782,-25.24165925,ASU
-64.70277407,32.35917396,BDA
20.29128459,44.81907667,BEG
35.49308536,33.82544006,BEY
77.34087147,23.28556849,BHO
-7.94727227,12.53933634,BKO
-86.66928674,36.13148764,BNA
153.1202564,-27.38539659,BNE
-116.2218411,43.56895922,BOI
-156.771835,71.289299,BRW
-78.73199655,42.93403375,BUF
28.62255204,-20.01556841,BUQ
114.933119,4.945475282,BWN
113.2975166,23.38915116,CAN
-73.06210617,-36.77637274,CCP
88.44000101,22.64538938,CCU
91.81471072,22.24556586,CGP
172.5386756,-43.48854868,CHC
-13.62106563,9.574181159,CKY
-81.83844061,41.41119161,CLE
-76.38507147,3.543286351,CLO
2.383800072,6.358246504,COO
-64.21231577,-31.31568117,COR
-75.51233496,10.44493818,CTG
-86.87441725,21.04019667,CUN
-105.9692047,28.7039985,CUU
90.40492416,23.84812432,DAC
130.8775014,-12.408056,DRW
30.94570819,-29.96591425,DUR
27.5292,-11.5908,FBM
-4.982146377,33.93052518,FEZ
15.44651621,-4.389168822,FIH
-13.20022968,8.615423617,FNA
125.6753216,39.20017717,FNJ
74.46880034,43.05545272,FRU
25.92438083,-24.55807181,GBE
-103.3007662,20.52468635,GDL
-4.43167797,55.86418286,GLA
-90.53018111,14.58816083,GUA
-79.88700964,-2.158337907,GYE
105.8037594,21.21455967,HAN
-82.40742063,22.99735334,HAV
29.69266602,30.91837128,HBE
39.15049968,21.67068579,JED
8.522137184,12.04570716,KAN
76.01301481,39.53796863,KHG
-76.77868976,17.93757516,KIN
85.35713953,27.70028168,KTM
13.23479575,-8.848313279,LAD
30.30709765,59.80540616,LED
74.41088102,31.52062965,LHE
33.7827885,-13.78862282,LLW
3.321124353,6.578259445,LOS
-68.17800553,-16.50987922,LPB
28.44554432,-15.32685225,LUN
32.70329708,25.67303478,LXR
80.16377597,12.98253017,MAA
-71.72376881,10.55575947,MAR
-75.42695574,6.171001614,MDE
-89.98162804,35.04441012,MEM
-86.17128462,12.14463587,MGA
59.64219436,36.22755031,MHD
-80.27897183,25.79494072,MIA
-89.66302357,20.93386039,MID
14.49526446,35.84893079,MLA
39.60266319,-4.032652626,MBA
27.55921603,-29.455574,MSU
-90.25669395,29.98511415,MSY
71.41899543,30.19507809,MUX
-56.02663615,-34.8410486,MVD
-106.2700166,23.1665961,MZT
-77.46484723,25.04869106,NAS
15.03304464,12.12954002,NDJ
2.177306712,13.47675728,NIM
123.9791345,10.31587567,CEB
15.74976185,-12.80254146,NOV
-95.8994158,41.29971115,OMA
-165.4416417,64.5072207,OME
-1.513805362,12.35358003,OUA
-72.29447803,18.57568291,PAP
-98.37575979,19.16379355,PBC
-122.5927389,45.58895693,PDX
115.9742249,-31.94112979,PER
25.61177776,-33.98408774,PLZ
-73.09838413,-41.43338207,PMC
104.8450276,11.55264492,PNH
73.90898381,18.57917661,PNQ
147.2112509,-9.438652693,POM
-79.38713482,9.066872423,PTY
-70.84312379,-53.00506983,PUQ
-78.7913814,35.87523235,RDU
96.13419461,16.90115428,RGN
23.97937911,56.92200388,RIX
44.22464679,15.47390278,SAH
44.22891254,33.26816299,SDA
-69.67647268,18.43021969,SDQ
106.6642461,10.81630056,SGN
22.97643536,40.52387369,SKG
23.40245214,42.68918413,SOF
72.74243844,21.12045033,STV
178.5600484,-18.04589969,SUV
52.58977127,29.54580138,SYZ
-97.86981376,22.28933195,TAM
-87.21921163,14.05998522,TGU
51.32080697,35.69137433,THR
19.71503241,41.42085147,TIA
-116.9754761,32.54604991,TIJ
-99.57064945,19.33868804,TLC
24.79896487,59.41650147,TLL
34.87084992,32.00074685,TLV
6.71282193,0.374744214,TMS
47.475354,-18.79933488,TNR
-82.53482425,27.98004009,TPA
-67.92236171,10.15400569,VLN
44.35476797,48.79167647,VOG
102.5682382,17.97545959,VTE
-63.14038882,-17.64794683,VVI
174.8116653,-41.32898918,WLG
-130.445587,54.292,YPR
-82.96008774,42.26587847,YQG
-104.655434,50.43321929,YQR
-123.180867,49.19355904,YVR
-97.22676948,49.90333025,YWG
-106.690182,52.17014394,YXE
-135.0762101,60.71415215,YXY
-114.0105605,51.13085726,YYC
-63.13123413,46.28581314,YYG
-94.08136395,58.74972379,YYQ
-52.74333374,47.6131179,YYT
-114.4378463,62.47073736,YZF
16.0615138,45.73332667,ZAG
39.22233198,-6.218570346,ZNZ
-21.9466344,64.13187286,REK
40.71334657,64.59674377,ARH
49.2984458,55.60806014,KZN
2.367379128,48.73130305,ORY
-71.38392807,46.79156844,YQB
-73.74931627,45.45835123,YUL
140.3844017,35.76405607,NRT
136.8147713,34.8590297,NGO
141.3821005,43.1106496,OKD
5.227253116,60.28906105,BGO
18.90726243,69.67967905,TOS
-48.47956029,-1.389746288,BEL
-54.66894988,-20.45727174,CGR
-49.17370937,-25.53600014,CWB
-38.54074725,-3.778594962,FOR
-46.48175361,-23.42611558,GRU
-49.22664649,-16.63236657,GYN
-51.17704095,-29.99019302,POA
-34.91826672,-8.131625531,REC
-38.33479899,-12.9143615,SSA
-68.79848384,-32.82780017,MDZ
-60.04606459,-3.032139006,MAO
11.54799414,3.714845207,NSI
121.8015188,31.15230903,PVG
35.98410524,31.9741994,ADJ
73.52739028,4.188700903,MLE
-96.18357021,19.1424237,VER
-15.65118556,11.88892315,OXB
125.6450666,7.130537462,DVO
55.51155192,-4.671069142,SEZ
-17.49040791,14.74563061,DKR
37.2387476,19.43410524,PZU
69.26661372,41.26223388,TAS
12.64935087,55.62850172,CPH
26.08572516,44.49704146,BBU
19.26223017,47.43327427,BUD
106.6380197,29.72404222,CKG
-80.94392773,35.22042817,CLT
-83.34789351,42.22572045,DTW
-6.24388491,53.42700829,DUB
-147.8657211,64.81809811,FAI
10.00564783,53.63200116,HAM
101.7138863,2.747512958,KUL
-115.151324,36.08496024,LAS
-81.30737133,28.43115068,MCO
-93.20810037,44.88202636,MSP
11.78806272,48.3538374,MUC
-75.24298577,39.87608724,PHL
-112.0136353,33.43586076,PHX
-111.9819849,40.78672901,SLC
-90.36595454,38.74271632,STL
20.97272634,52.17102675,WAW
8.562212795,47.45238951,ZRH
4.45437363,50.45712966,CRL
11.76948286,48.34979641,MUCf
2.07800335,41.30315528,BCN
14.26748499,50.10765117,PRG
113.9350164,22.31533283,HKG
121.2313705,25.0767411,TPE
4.764376932,52.30893239,AMS
103.9864139,1.356160835,SIN
-0.453156652,51.47099588,LHR
174.7917194,-37.00635511,AKL
-149.9817251,61.17289367,ANC
-84.42539743,33.64052908,ATL
116.588174,40.07876634,PEK
-74.1433718,4.698832762,BOG
72.87456395,19.09510195,BOM
-71.01640662,42.36656582,BOS
-76.66864284,39.17939436,BWI
31.39974301,30.11199044,CAI
-7.663218808,33.56278839,CAS
-67.00574881,10.59735491,CCS
